,city,decade,Income ($)
8189,Papeete,2000,9300
8190,Port Vila,1800,34700
8191,Vienna,1860,11600
8192,Abu Dhabi,1900,9300
8193,Port of Spain,1880,9300
8194,Kingston,1910,25800
8195,Tbilisi,1910,9000
8196,Brasilia,1960,9000
8197,Colombo,1970,24100
8198,Accra,1940,20900
8199,Port-aux-Francais,1810,20900
8200,Tallinn,1780,20900
8201,Singapur,1790,34400
8202,Ouagadougou,1980,17200
8203,Valletta,1810,34700
8204,Hagatna,1940,12400
8205,Yaren,1930,9300
8206,Riyadh,1940,5400
8207,Kathmandu,19,24100
8208,Kigali,1780,3100
8209,Maseru,1990,12400
8210,Washington,19-20,20900
8211,Bratislava,1970,17200
8212,Valletta,1960,9300
8213,Zagreb,1860,9300
8214,Vientiane,1820,5400
8215,Algiers,1990,9000
8216,Grytviken,19-20,25800
8217,Mata Utu,19,11600
8218,Belmopan,1910,9000
8219,Kingston,1800,22200
8220,Madrid,1870,9300
8221,Kinshasa,1950,12400
8222,The Valley,1890,9000
8223,Vilnius,1880,22200
8224,Warsaw,20,12400
8225, Asia,18,25800
8226,Kralendijk,1980,9000
8227,Manila,1920,24100
8228,Nay Pyi Taw,2000,9300
8229,Lima,19-20,20900
8230, Africa,19,20900
8231,Paris,1870,9000
8232,Andorra la Vella,19,9300
8233,Islamabad,1860,12400
8234,Papeete,1940,12400
8235,San Jose,1890,9000
8236, Africa,19,6500
8237,Tripolis,1920,9000
8238,Tarawa,1930,24100
8239,Prague,1800,5400
8240,Grytviken,1990,9000
8241,Port Moresby,1900,9300
8242,Banjul,1860,17200
8243,Kralendijk,19-20,12400
8244,Freetown,1960,9300
8245,Praia,1910,5400
8246,Pristina,1820,9300
8247,Copenhagen,1820,9300
8248,Nicosia,19,12400
8249,George Town,19-20,9000
8250,Moroni,1880,24100
8251,Abu Dhabi,19,20900
8252,Jamestown,1890,11600
8253,Guatemala City,1850,9300
8254,Asuncion,1950,38600
8255,Pristina,1960,6500
8256,Honiara,1890,3100
8257,Skopje,1810,25800
8258,Minsk,19,9300
8259,Islamabad,1860,17200
8260,Bandar Seri Begawan,1920,11600
8261,Jamestown,1930,34700
8262,Rabat,1970,20900
8263,Ljubljana,1900,9300
8264,Quito,19-20,20900
8265,Vilnius,18,17200
8266,Sanaa,1810,17200
8267,Lome,1890,22200
8268,Algiers,1830,11600
8269, Africa,19,25800
8270,Melekeok,1850,9300
8271,Port of Spain,1920,17200
8272,Port Moresby,1910,9300
8273,Ouagadougou,1840,12400
8274,Windhoek,1990,24100
8275,Panama City,18,9000
8276,Islamabad,1870,24100
8277,Fort-de-France,1920,9300
8278,Bamako,1790,11600
8279,Baku,1890,12400
8280,Oranjestad,1980,9300
8281,Rome,1890,12400
8282,Praia,1930,6500
8283,Lusaka,1990,22200
8284,Mata Utu,1840,9300
8285,San Jose,19-20,6500
8286,Berlin,1840,17200
8287,Luxembourg,1810,12400
8288,Brasilia,1990,22200
8289,Kiev,1950,9300
8290,Accra,1960,22200
8291,Amsterdam,1830,24100
8292,Riga,1960,9300
8293,Vilnius,1840,9300
8294,Nassau,1850,5400
8295,Port-au-Prince,1820,17200
8296,Reykjavik,19,3100
8297,Funafuti,1890,12400
8298,Belgrade,18,38600
8299,Marigot,1790,12400
8300,San Juan,1920,9000
8301,Pago Pago,2000,9300
8302,Libreville,1970,9300
8303,"Douglas, Isle of Man",21,34400
8304,Willemstad,18,11600
8305,Kingston,1930,20900
8306, Africa,19,20900
8307,Hagatna,1940,6500
8308,Port of Spain,18,12400
8309,Moscow,1900,5400
8310,George Town,1940,20900
8311,Ottawa,21,12400
8312,Macao,1810,34400
8313,Grytviken,1920,9300
8314, Africa,19,20900
8315,Monrovia,1940,9000
8316, Caribbean,18,3100
8317,Muscat,1940,5400
8318,Oranjestad,1960,3100
8319, Northern Europe,20,11600
8320,Tirana,18,17200
8321,Ljubljana,1820,20900
8322,Port-au-Prince,1950,17200
8323,Sanaa,1830,5400
8324,Beijing,1960,9000
8325,Pristina,18,9300
8326,Guatemala City,1940,3100
8327,Flying Fish Cove,1890,5400
8328, Africa,19,20900
8329, South America,21,6500
8330,Tirana,1910,11600
8331,Tashkent,1980,11600
8332,Beijing,1920,20900
8333,Yamoussoukro,2000,11600
8334,Nouakchott,1920,6500
8335,Pago Pago,1960,34700
8336,Philipsburg,1900,20900
8337,Caracas,1970,9300
8338,Tokyo,1960,5400
8339,Amman,1820,9300
8340,Cairo,1960,11600
8341, Southern Africa,18,17200
8342,Mata Utu,1840,9300
8343,Nouakchott,1860,17200
8344,Hagatna,1940,24100
8345,Tirana,1940,12400
8346,Abuja,1920,17200
8347,Ashgabat,1850,3100
8348, Southern Africa,21,17200
8349,Riyadh,18,24100
8350,Ulan Bator,1860,3100
8351,St. John's,19-20,11600
8352,N'Djamena,1840,22200
8353,Ouagadougou,18,12400
8354,Kuala Lumpur,1860,12400
8355,Muscat,1960,9000
8356, Eastern Asia,19,6500
8357,Islamabad,19,34700
8358,Algiers,1990,11600
8359,Mariehamn,1900,9300
8360,Cockburn Town,1830,9000
8361,Pyongyang,1900,6500
8362,Kingston,1930,22200
8363,Ashgabat,1980,12400
8364,Skopje,1900,11600
8365,Sucre,1820,6500
8366,Washington,18,24100
8367,Abuja,1860,9000
8368,Managua,19-20,11600
8369,Montevideo,1980,9000
8370,Bogota,18,9300
8371,Caracas,1900,34700
8372,Nay Pyi Taw,1960,12400
8373, Africa,19,20900
8374,Tokyo,1960,17200
8375,Cayenne,1910,9300
8376,Nay Pyi Taw,1940,20900
8377,Andorra la Vella,1920,25800
8378,Beirut,1930,43100
8379,Beijing,1830,17200
8380,Lusaka,1910,9000
8381,Kinshasa,1910,9300
8382,Longyearbyen,1920,25800
8383,San Juan,1790,5400
8384,Kingstown,19-20,9000
8385,Managua,1840,9000
8386,Buenos Aires,19-20,6500
8387,Papeete,1880,24100
8388,Belmopan,19-20,11600
8389,Washington,1920,22200
8390,Port-au-Prince,1800,6500
8391,Dhaka,1980,9300
8392,Manila,1850,9300
8393,Bogota,18,9300
8394,Palikir,1820,9300
8395,Cockburn Town,1990,9300
8396,Kinshasa,1810,11600
8397,Mariehamn,1980,20900
8398,Vientiane,1880,9000
8399,Papeete,1810,5400
8400,Canberra,1980,24100
8401,Tehran,18,9000
8402,Alofi,1970,22200
8403,Nuku'alofa,1880,9300
8404,St. John's,1960,12400
8405,Manila,2010,24100
8406,Brazzaville,1940,5400
8407,Oranjestad,1930,6500
8408,Muscat,1850,12400
8409,Manila,1850,22200
8410,Port-au-Prince,1940,11600
8411,Kralendijk,1900,9300
8412,Athens,1910,9300
8413,Santo Domingo,1870,17200
8414,Lusaka,1920,12400
8415,Brazzaville,1860,6500
8416,Muscat,19,20900
8417,Fort-de-France,1840,22200
8418,Torshavn,1790,6500
8419,St. John's,1880,9300
8420,Willemstad,1820,12400
8421,Sarajevo,1960,34700
8422,Gaborone,1930,22200
8423,Algiers,1860,12400
8424,Nairobi,1900,11600
8425,Beirut,1910,5400
8426,Macao,1930,9300
8427,Taipei,1880,6500
8428,Freetown,1920,6500
8429,Kingston,1810,9000
8430,Rome,19,12400
8431,Baku,1930,17200
8432,Macao,19,12400
8433,Adamstown,1910,5400
8434,Stockholm,1970,20900
8435,Mariehamn,1990,11600
8436,Maputo,1980,9300
8437,Helsinki,1920,12400
8438,Kingston,1800,9000
8439,Andorra la Vella,1920,3100
8440,Vilnius,1910,9300
8441,Amsterdam,1900,24100
8442,Ulan Bator,1860,9300
8443,Tarawa,19,20900
8444,Saint-Denis,1880,3100
8445,Thimphu,1880,11600
8446, Southern Europe,21,5400
8447,Rabat,1850,11600
8448,Bishkek,1930,9000
8449,Hanoi,1920,11600
8450,Dushanbe,1860,11600
8451,Riyadh,1950,22200
8452,Honiara,1800,9300
8453,Khartoum,1850,9300
8454,London,1900,22200
8455,London,1830,5400
8456,El-Aaiun,1890,17200
8457,West Island,18,17200
8458,The Valley,1880,25800
8459,Nouakchott,1950,9300
8460,Belgrade,1930,20900
8461,Santiago,1850,9300
8462,Hamilton,1900,9300
8463,Cayenne,1850,11600
8464,Beijing,19,9300
8465,Road Town,1940,22200
8466, Northern Europe,20,9300
8467,Andorra la Vella,1930,24100
8468,Taipei,19,9000
8469, Africa,19,20900
8470,West Island,1970,22200
8471,Guatemala City,18,6500
8472,Malabo,1960,20900
8473, Western Europe,21,9300
8474,Sucre,1940,6500
8475,Melekeok,1810,3100
8476,Andorra la Vella,1920,24100
8477,Castries,18,6500
8478,Jakarta,1910,6500
8479,Libreville,1890,12400
8480,Luanda,1870,11600
8481,Hanoi,1940,24100
8482,Bishkek,1830,9000
8483, Middle Africa,21,6500
8484,Port of Spain,1970,20900
8485,Nuku'alofa,1950,24100
8486,Port Moresby,1920,11600
8487,Amsterdam,1790,3100
8488, Micronesia,18,9300
8489,West Island,1840,17200
8490,Tirana,1870,9000
8491, Polynesia,21,9000
8492, Africa,19,11600
8493,Quito,1910,12400
8494,Lilongwe,1960,12400
8495,Paramaribo,1900,9300
8496,Tegucigalpa,1880,6500
8497,Jakarta,19,11600
8498,Lome,1850,9000
8499,Port of Spain,1880,17200
8500,Bratislava,1970,9300
8501,Seoul,1990,20900
8502,Paramaribo,1890,17200
8503,Baku,1960,5400
8504,Bamako,1840,9300
8505,Castries,19-20,42800
8506, Western Asia,20,22200
8507,Avarua,1990,5400
8508,Dodoma,1890,9000
8509,Riga,1980,12400
8510,Gaborone,1960,11600
8511,Muscat,1960,12400
8512,Antananarivo,1920,12400
8513,Bogota,19-20,11600
8514,Dublin,19,9000
8515,Vientiane,1820,9000
8516,Phnom Penh,1970,6500
8517,Saipan,1910,9300
8518,Riga,1860,9000
8519,Bissau,1890,5400
8520,Monrovia,1880,9300
8521,Kralendijk,1840,11600
8522,Harare,1930,25800
8523, Africa,19,42800
8524,Banjul,1900,12400
8525,Hanoi,1920,17200
8526,Bangui,1820,9000
8527,Fort-de-France,1970,17200
8528,Nay Pyi Taw,20,9000
8529,Bissau,1790,9300
8530, Eastern Africa,21,17200
8531,Chisinau,1840,9000
8532,London,1950,34700
8533,Banjul,1890,20900
8534,Skopje,1900,5400
8535,Avarua,1890,25800
8536,Cayenne,1970,20900
8537,Lusaka,1880,22200
8538,Diego Garcia,1900,12400
8539, Africa,19,17200
8540,Quito,1810,11600
8541,Damascus,19,9300
8542,Lilongwe,20,9300
8543,Oslo,1920,25800
8544,Sofia,1930,11600
8545,East Jerusalem,1830,11600
8546,Fort-de-France,1960,11600
8547,Malabo,1940,20900
8548,Baghdad,1920,9300
8549,Santiago,1870,11600
8550,Addis Ababa,1910,9300
8551,Minsk,1810,9300
8552,Seoul,1880,17200
8553,Nay Pyi Taw,1890,11600
8554,Panama City,19-20,9000
8555,Kuala Lumpur,1890,9000
8556,Saint-Pierre,1880,6500
8557,Muscat,1920,9000
8558,Kingston,1840,22200
8559,Ljubljana,1880,9000
8560,Budapest,19,6500
8561,Monaco,1920,20900
8562,Tashkent,1890,6500
8563,Muscat,1930,25800
8564,Melekeok,1880,12400
8565,The Valley,1860,6500
8566,Jamestown,1880,9300
8567, Africa,19,6500
8568,Mexico City,1920,20900
8569,Athens,1860,9000
8570,Monaco,1890,25800
8571,Quito,19-20,12400
8572,Pretoria,1880,3100
8573,Pristina,1880,6500
8574,Tunis,1950,9000
8575,Bandar Seri Begawan,1980,6500
8576,Basseterre,1880,11600
8577,Saint-Pierre,2010,3100
8578,Freetown,1860,34400
8579,Dakar,1900,9300
8580,Honiara,1820,9000
8581,Pago Pago,1890,12400
8582,Bujumbura,1890,24100
8583,Kralendijk,1890,20900
8584,Jamestown,1910,3100
8585,Porto-Novo,1900,9000
8586,Grytviken,1920,9000
8587,Kingstown,2010,9300
8588,New Delhi,1890,9300
8589,Tarawa,1900,22200
8590,Khartoum,1890,9300
8591,Basseterre,1890,22200
8592,Manama,1910,17200
8593,Zagreb,1910,20900
8594,Brussels,1910,17200
8595,Minsk,1910,11600
8596,Ulan Bator,1840,20900
8597,Nicosia,1910,17200
8598,Sucre,1910,9000
8599,West Island,1900,9000
8600,Vatican City,1910,9300
8601,Asmara,1880,9300
8602,Accra,1900,9000
8603,Roseau,1910,9300
8604,Hagatna,1920,6500
8605,Budapest,19,17200
8606, Southern Europe,21,20900
8607,St. John's,1890,25800
8608,Vilnius,1890,12400
8609,Mexico City,1790,9300
8610, Eastern Africa,18,9000
8611,Bangui,1840,11600
8612,Rabat,1890,9300
8613,Kuala Lumpur,1890,5400
8614,Mariehamn,1930,9000
8615,Monrovia,1940,9000
8616,Sofia,1970,9000
8617,Oranjestad,1890,34400
8618,Port Vila,1970,5400
8619,Basseterre,1920,22200
8620,Ljubljana,1870,17200
8621,Kabul,1880,43100
8622,Montevideo,1940,17200
8623,Hanoi,1940,9000
8624,Mbabane,1890,20900
8625,Luanda,1900,9000
8626,Rome,1870,12400
8627,Palikir,1920,24100
8628,Brussels,1920,9300
8629,Saint Helier,1910,9300
8630, Eastern Europe,18,20900
8631,Washington,1910,9300
8632,Zagreb,1870,9000
8633,Hamilton,1900,5400
8634,Bangui,1900,9000
8635,Baku,1920,11600
8636, Africa,19,12400
8637,Nuku'alofa,1880,17200
8638,Gustavia,1880,9300
8639,Tokyo,1870,25800
8640,Beirut,1890,11600
8641,Hamilton,1960,12400
8642,Damascus,1910,17200
8643,Cairo,1920,24100
8644,Beijing,1990,22200
8645,Hagatna,1930,12400
8646,Porto-Novo,1880,24100
8647,Roseau,1920,9000
8648,Tegucigalpa,1930,6500
8649,Kuwait City,1890,6500
8650, South America,19-20,6500
8651,Singapur,19,11600
8652,Ulan Bator,1900,34400
8653,Warsaw,1900,6500
8654,Dili,1930,12400
8655,Bujumbura,1950,9300
8656,Islamabad,1950,5400
8657, Eastern Europe,20,22200
8658,Havana,1930,11600
8659,Bridgetown,1870,11600
8660,Suva,1930,9000
8661,Athens,18,5400
8662,Copenhagen,1790,11600
8663,Baku,1900,12400
8664,Jerusalem,19,9300
8665,Praia,1930,39500
8666,Victoria,1900,24100
8667,Praia,1930,9300
8668, Caribbean,19-20,6500
8669,Pristina,1790,43100
8670,New Delhi,1990,9300
8671,Minsk,1890,12400
8672,Riga,1940,9000
8673,Kigali,1780,22200
8674,Bogota,1880,5400
8675,Cayenne,1840,12400
8676,Cockburn Town,1880,3100
8677,Nouakchott,1900,24100
8678,Quito,1950,9300
8679,Nouakchott,1870,9300
8680,Plymouth,1810,12400
8681,East Jerusalem,1840,25800
8682,Pretoria,21,12400
8683,Prague,1880,22200
8684,Bucharest,1910,45500
8685,Male,1880,6500
8686, Africa,19,9300
8687,Vienna,1890,12400
8688,Suva,1930,11600
8689,Melekeok,1880,9000
8690,Brazzaville,1870,5400
8691,Nay Pyi Taw,1940,9300
8692, Western Asia,20,17200
8693,Buenos Aires,1880,9000
8694,Wellington,1890,22200
8695,Zagreb,21,25800
8696, Caribbean,21,11600
8697,Tegucigalpa,1900,25800
8698,"Douglas, Isle of Man",1990,9000
8699,Jamestown,1930,12400
8700,Suva,1870,20900
8701,Bogota,1950,9000
8702,Singapur,1890,5400
8703,Mamoudzou,1910,9300
8704,Cairo,1940,43100
8705,Hamilton,1910,20900
8706,Windhoek,1940,9300
8707,Reykjavik,1940,6500
8708,Riga,1940,5400
8709,Hamilton,1920,5400
8710,Phnom Penh,1920,17200
8711, Southern Europe,20,12400
8712,Asuncion,1890,5400
8713,Asmara,1930,11600
8714,Alofi,1930,17200
8715,Mexico City,1940,11600
8716,Marigot,19-20,11600
8717,Bishkek,1940,9000
8718,Kralendijk,1930,9000
8719,East Jerusalem,1920,9300
8720,Nay Pyi Taw,1900,9300
8721,Plymouth,1860,9300
8722,Adamstown,1950,6500
8723,Suva,1920,11600
8724,Beijing,1940,6500
8725, Africa,19,34400
8726, Africa,19,12400
8727,Kuwait City,1960,20900
8728,Skopje,1960,9300
8729,London,1950,39500
8730,Nouakchott,1900,12400
8731,Addis Ababa,1940,12400
8732,Chisinau,1950,22200
8733,Baghdad,1950,20900
8734,Amsterdam,1920,5400
8735,London,1950,9000
8736,Georgetown,1940,20900
8737,Bangkok,1940,34400
8738,Vilnius,19,9300
8739,Marigot,1790,5400
8740,El-Aaiun,1960,11600
8741,Belmopan,1960,24100
8742,San Jose,1970,9300
8743,Tegucigalpa,1960,9000
8744,Hanoi,1970,5400
8745,Tirana,1970,9300
8746,Majuro,1970,17200
8747,Maseru,1950,20900
8748,Kingston,1950,12400
8749,Saint Helier,1930,22200
8750,Diego Garcia,1940,17200
8751,Bamako,1960,9300
8752,Manila,1950,24100
8753,Nay Pyi Taw,1960,9000
8754,Asmara,1910,9300
8755,Praia,1900,12400
8756, Africa,19,20900
8757,Mamoudzou,1860,12400
8758,Canberra,1960,9000
8759,Mariehamn,1830,25800
8760,Pago Pago,1830,9000
8761,Oranjestad,1920,9300
8762,Vientiane,1940,22200
8763,Colombo,1890,9300
8764,Georgetown,1950,24100
8765,Port-aux-Francais,1810,9300
8766,Avarua,1860,24100
8767,Ashgabat,18,11600
8768,Dhaka,1940,6500
8769, Africa,19,11600
8770,Tehran,1940,12400
8771,Moscow,19,11600
8772,Dodoma,1930,17200
8773,Montevideo,1930,12400
8774,Dodoma,1950,11600
8775,Warsaw,1950,9000
8776,Belmopan,1910,6500
8777,Charlotte Amalie,1920,6500
8778,Conakry,1920,11600
8779,Brussels,1930,11600
8780,Willemstad,1930,20900
8781,Helsinki,1930,22200
8782,Maseru,20,22200
8783,Beirut,19,9300
8784,Kinshasa,1940,11600
8785,Riga,1850,12400
8786,Avarua,1860,6500
8787,Baku,1940,20900
8788,Harare,18,11600
8789,Washington,1980,17200
8790,Tbilisi,1920,6500
8791,Dublin,1820,12400
8792,Porto-Novo,1910,20900
8793,Marigot,21,9000
8794,Havana,18,22200
8795,Papeete,19,11600
8796,Bratislava,1880,9300
8797,Baku,2000,17200
8798,Prague,1920,9300
8799,Bishkek,1940,6500
8800,Nuuk,1990,3100
8801,Havana,19-20,9300
8802,Manila,19,11600
8803,Jerusalem,19,20900
8804,Mata Utu,1950,34400
8805,Porto-Novo,1960,11600
8806,Yerevan,1820,9000
8807,Yaren,1950,42800
8808,Conakry,1940,9300
8809,Rome,1960,6500
8810,Ljubljana,1940,22200
8811,Djibouti,1960,9000
8812,Tegucigalpa,1920,6500
8813,Tunis,1940,9000
8814,Abuja,1960,34700
8815,Bamako,1780,9300
8816,Bissau,1950,9300
8817,Minsk,1960,6500
8818,Sucre,1900,11600
8819,Jamestown,1910,9300
8820,Rabat,1920,6500
8821,Bangkok,1820,9300
8822,Lima,1960,12400
8823,Sanaa,1960,5400
8824,Tripolis,1960,5400
8825, Africa,19,9000
8826,Suva,1960,12400
8827,Adamstown,1960,17200
8828,Port-au-Prince,1960,22200
8829,Conakry,18,9000
8830,Santiago,1850,17200
8831,Georgetown,1940,11600
8832,Asuncion,1930,24100
8833,Belgrade,1960,22200
8834,Tirana,1960,9300
8835,Cockburn Town,1960,9300
8836,Kinshasa,1950,20900
8837,Tegucigalpa,1920,9300
8838,Canberra,1960,9000
8839,St. George's,1890,6500
8840,Bratislava,1940,22200
8841,Hanoi,1950,12400
8842,Vilnius,1950,9300
8843,Diego Garcia,1890,12400
8844,Sanaa,18,17200
8845,Funafuti,1920,12400
8846,Papeete,1900,12400
8847,Addis Ababa,1830,9300
8848,Pristina,1950,22200
8849,Lisbon,1900,9300
8850, Western Africa,21,11600
8851,Islamabad,1960,9000
8852,Paris,1960,12400
8853,Bishkek,1910,3100
8854,Oslo,1910,9000
8855,Abuja,1960,11600
8856,Adamstown,1950,39500
8857,Tegucigalpa,1930,24100
8858,Santo Domingo,1880,9300
8859,Chisinau,1840,42800
8860,West Island,19,20900
8861,Harare,1920,11600
8862,Pretoria,1940,9300
8863,Wellington,19,9300
8864,Yaren,1960,20900
8865,Port Vila,1960,9300
8866,Belmopan,1960,9000
8867,New Delhi,1950,11600
8868,Baghdad,1910,5400
8869,Hamilton,1890,9300
8870,"Douglas, Isle of Man",1830,25800
8871,Ankara,1940,9300
8872,Harare,1880,12400
8873,Nuuk,1940,9300
8874,Porto-Novo,1940,12400
8875,Gibraltar,1950,9300
8876,Bogota,1950,22200
8877,Ulan Bator,1950,11600
8878,Kuwait City,1960,17200
8879,Lisbon,1960,9300
8880,Bujumbura,1970,9000
8881,Alofi,1960,22200
8882,Dublin,1960,25800
8883,Pristina,1790,9000
8884,Port of Spain,1920,9000
8885,Castries,1950,11600
8886, Melanesia,20,22200
8887,Caracas,1950,9000
8888, Eastern Africa,20,9300
8889,Mexico City,1960,12400
8890,Vatican City,1820,11600
8891,Kabul,20,9000
8892,Belgrade,2000,9300
8893,Stanley,1970,25800
8894,Sanaa,1880,11600
8895,Mamoudzou,18,9000
8896, South America,18,12400
8897,Adamstown,1890,5400
8898,Gaborone,1970,9300
8899,Jakarta,1870,20900
8900,Kathmandu,1910,22200
8901,Dodoma,1890,9000
8902,Tegucigalpa,1880,17200
8903,Melekeok,1850,20900
8904,Ottawa,19-20,17200
8905,Oslo,20,22200
8906,Ashgabat,1950,5400
8907,Manila,1950,25800
8908,Longyearbyen,1950,5400
8909,Avarua,1950,20900
8910,Riga,1940,20900
8911,Port Vila,1960,9000
8912,Yaounde,1950,20900
8913,Astana,1960,22200
8914,Nicosia,1960,22200
8915,Longyearbyen,1960,17200
8916,Bangui,1960,9300
8917,Longyearbyen,1960,9000
8918,Rome,1970,17200
8919,Canberra,1980,6500
8920,Roseau,1970,11600
8921,Lisbon,1980,12400
8922,Torshavn,1820,9000
8923,Podgorica,1950,9000
8924,Gustavia,1980,17200
8925,Grytviken,18,11600
8926,Asmara,1980,20900
8927,Nuuk,1870,9300
8928,Gaborone,1930,34400
8929,Manama,1910,6500
8930,Avarua,19,17200
8931,Bangkok,20,12400
8932,Brazzaville,1800,3100
8933,Nassau,1950,9300
8934,Andorra la Vella,1900,9300
8935,Gibraltar,1790,43100
8936,Adamstown,1900,5400
8937,Thimphu,1900,17200
8938,Nouakchott,1880,11600
8939,Vilnius,1920,11600
8940,Tashkent,1910,9300
8941,Bogota,1910,11600
8942,Wellington,1880,12400
8943,Harare,1920,9300
8944,Addis Ababa,1930,17200
8945,El-Aaiun,1960,12400
8946,Dodoma,1970,24100
8947,Tashkent,1910,5400
8948,Kralendijk,1960,20900
8949,Macao,1920,6500
8950,Yamoussoukro,1960,24100
8951,Andorra la Vella,1910,12400
8952,Havana,1910,12400
8953,Mexico City,1910,24100
8954,Skopje,1970,6500
8955,Podgorica,1880,11600
8956,Yerevan,1950,11600
8957,Georgetown,1920,17200
8958,Port Moresby,1960,9300
8959,San Juan,1960,9000
8960,Jakarta,1960,9300
8961,Sofia,1930,22200
8962,Ottawa,1950,11600
8963,Buenos Aires,19-20,5400
8964,Rome,1960,9000
8965,Juba,1900,11600
8966,Santo Domingo,1960,9000
8967,Nairobi,1960,17200
8968, Africa,19,9300
8969,Kingston,1950,17200
8970,Djibouti,1950,24100
8971,Valletta,1950,11600
8972,Moroni,1970,22200
8973, Southern Africa,21,9000
8974,Yamoussoukro,1940,9300
8975,Banjul,1880,3100
8976,Philipsburg,1860,9300
8977,Ljubljana,1850,5400
8978,Pyongyang,18,11600
8979,The Valley,1790,11600
8980,Baku,1890,11600
8981,Niamey,2010,24100
8982,Hanoi,1920,17200
8983,Vienna,1950,9000
8984,Mariehamn,1850,9300
8985,Abu Dhabi,1900,9000
8986,Libreville,1920,9000
8987,Copenhagen,1950,34400
8988,Madrid,1860,9300
8989,Tarawa,1860,20900
8990,Sarajevo,21,9000
8991,Asmara,1840,3100
8992,Mbabane,1960,9000
8993,Warsaw,1950,12400
8994,Skopje,1960,22200
8995,Cockburn Town,1950,9300
8996,Nuku'alofa,1980,6500
8997,Bogota,1950,22200
8998,Mogadishu,1970,9300
8999,Moscow,1970,17200
9000,West Island,1960,25800
9001,Windhoek,1810,12400
9002,Nouakchott,1960,5400
9003,Port of Spain,18,9300
9004,Saint-Pierre,1960,9000
9005, Eastern Africa,21,11600
9006,San Juan,1920,9300
9007,Praia,1870,34400
9008,Nouakchott,1950,9300
9009,Apia,2010,12400
9010,Luanda,1900,5400
9011,San Jose,1880,9300
9012,Belgrade,1960,39500
9013,Fort-de-France,19-20,11600
9014,Dublin,21,24100
9015,Macao,1930,9300
9016,Bridgetown,1870,11600
9017,Bucharest,1940,9000
9018,Roseau,1890,9300
9019,Santiago,1870,9300
9020,Kabul,1860,9300
9021,Quito,1930,24100
9022,Saipan,1900,5400
9023,Tarawa,1860,9000
9024,Willemstad,1940,25800
9025,Islamabad,1870,12400
9026,Madrid,19,24100
9027,Bujumbura,1880,24100
9028,Palikir,18,9300
9029,Zagreb,1900,42800
9030,Mamoudzou,18,5400
9031,Cayenne,1890,17200
9032,Chisinau,1880,22200
9033, Western Asia,18,9300
9034,Beijing,1990,25800
9035,Georgetown,1930,11600
9036,Zagreb,21,6500
9037,Manila,2010,25800
9038,Kiev,1940,9000
9039,Tashkent,1890,9300
9040,Addis Ababa,1940,17200
9041,Andorra la Vella,1950,9000
9042,Maputo,1890,17200
9043,N'Djamena,1830,11600
9044,Amsterdam,1960,17200
9045,Mogadishu,1920,11600
9046,Harare,1930,17200
9047,Islamabad,1800,17200
9048,Mata Utu,1940,9300
9049, Central America,19-20,24100
9050,Abuja,1880,9300
9051,El-Aaiun,1970,34400
9052,Yaren,1970,5400
9053,The Valley,1970,20900
9054,Bogota,1970,12400
9055,Wellington,1970,22200
9056,Khartoum,1940,12400
9057,Ottawa,1900,9000
9058,Yerevan,1910,5400
9059,Beirut,1910,20900
9060,Taipei,1890,17200
9061,Lilongwe,1820,3100
9062,Tehran,19,6500
9063,Bishkek,2010,17200
9064,Dakar,1920,22200
9065,Gibraltar,1960,12400
9066,Cayenne,1840,5400
9067,Caracas,19-20,12400
9068,Ottawa,1890,9300
9069, South-Eastern Asia,19,22200
9070,West Island,19,9000
9071, Western Asia,21,17200
9072,Tunis,1840,11600
9073,Lilongwe,1890,9300
9074,Yamoussoukro,1890,12400
9075,Skopje,1830,11600
9076,San Juan,1870,20900
9077,Andorra la Vella,19,22200
9078,Male,1970,22200
9079,Islamabad,1910,17200
